State,Industry,Series ID,Month,Turnover
South Australia,Takeaway food services,A3349574A,2011 Mar,66
South Australia,Takeaway food services,A3349574A,2011 Apr,65
South Australia,Takeaway food services,A3349574A,2011 May,64
South Australia,Takeaway food services,A3349574A,2011 Jun,63.2
South Australia,Takeaway food services,A3349574A,2011 Jul,71.6
South Australia,Takeaway food services,A3349574A,2011 Aug,71.1
South Australia,Takeaway food services,A3349574A,2011 Sep,69.4
South Australia,Takeaway food services,A3349574A,2011 Oct,71.6
South Australia,Takeaway food services,A3349574A,2011 Nov,68.5
South Australia,Takeaway food services,A3349574A,2011 Dec,71.2
South Australia,Takeaway food services,A3349574A,2012 Jan,71.3
South Australia,Takeaway food services,A3349574A,2012 Feb,62.5
South Australia,Takeaway food services,A3349574A,2012 Mar,70.6
South Australia,Takeaway food services,A3349574A,2012 Apr,65.6
South Australia,Takeaway food services,A3349574A,2012 May,68.4
South Australia,Takeaway food services,A3349574A,2012 Jun,66.7
South Australia,Takeaway food services,A3349574A,2012 Jul,69.2
South Australia,Takeaway food services,A3349574A,2012 Aug,68.1
South Australia,Takeaway food services,A3349574A,2012 Sep,68
South Australia,Takeaway food services,A3349574A,2012 Oct,70.5
South Australia,Takeaway food services,A3349574A,2012 Nov,68.2
South Australia,Takeaway food services,A3349574A,2012 Dec,70.9
South Australia,Takeaway food services,A3349574A,2013 Jan,69.4
South Australia,Takeaway food services,A3349574A,2013 Feb,58.1
South Australia,Takeaway food services,A3349574A,2013 Mar,65.8
South Australia,Takeaway food services,A3349574A,2013 Apr,57.4
South Australia,Takeaway food services,A3349574A,2013 May,61.1
South Australia,Takeaway food services,A3349574A,2013 Jun,61
South Australia,Takeaway food services,A3349574A,2013 Jul,69.6
South Australia,Takeaway food services,A3349574A,2013 Aug,69
South Australia,Takeaway food services,A3349574A,2013 Sep,67.3
South Australia,Takeaway food services,A3349574A,2013 Oct,78.4
South Australia,Takeaway food services,A3349574A,2013 Nov,81.3
South Australia,Takeaway food services,A3349574A,2013 Dec,87.6
South Australia,Takeaway food services,A3349574A,2014 Jan,87.6
South Australia,Takeaway food services,A3349574A,2014 Feb,76.5
South Australia,Takeaway food services,A3349574A,2014 Mar,83
South Australia,Takeaway food services,A3349574A,2014 Apr,78.4
South Australia,Takeaway food services,A3349574A,2014 May,80.2
South Australia,Takeaway food services,A3349574A,2014 Jun,75
South Australia,Takeaway food services,A3349574A,2014 Jul,75.2
South Australia,Takeaway food services,A3349574A,2014 Aug,76.9
South Australia,Takeaway food services,A3349574A,2014 Sep,79.6
South Australia,Takeaway food services,A3349574A,2014 Oct,83.8
South Australia,Takeaway food services,A3349574A,2014 Nov,80.5
South Australia,Takeaway food services,A3349574A,2014 Dec,81.9
South Australia,Takeaway food services,A3349574A,2015 Jan,74.5
South Australia,Takeaway food services,A3349574A,2015 Feb,70.4
South Australia,Takeaway food services,A3349574A,2015 Mar,78.6
South Australia,Takeaway food services,A3349574A,2015 Apr,77.9
South Australia,Takeaway food services,A3349574A,2015 May,78.2
South Australia,Takeaway food services,A3349574A,2015 Jun,77.2
South Australia,Takeaway food services,A3349574A,2015 Jul,82.4
South Australia,Takeaway food services,A3349574A,2015 Aug,80.1
South Australia,Takeaway food services,A3349574A,2015 Sep,80
South Australia,Takeaway food services,A3349574A,2015 Oct,87.2
South Australia,Takeaway food services,A3349574A,2015 Nov,88.2
South Australia,Takeaway food services,A3349574A,2015 Dec,98.3
South Australia,Takeaway food services,A3349574A,2016 Jan,86.3
South Australia,Takeaway food services,A3349574A,2016 Feb,81.4
South Australia,Takeaway food services,A3349574A,2016 Mar,91.4
South Australia,Takeaway food services,A3349574A,2016 Apr,85.7
South Australia,Takeaway food services,A3349574A,2016 May,86.3
South Australia,Takeaway food services,A3349574A,2016 Jun,84.7
South Australia,Takeaway food services,A3349574A,2016 Jul,93.5
South Australia,Takeaway food services,A3349574A,2016 Aug,90.5
South Australia,Takeaway food services,A3349574A,2016 Sep,89
South Australia,Takeaway food services,A3349574A,2016 Oct,91.9
South Australia,Takeaway food services,A3349574A,2016 Nov,91.4
South Australia,Takeaway food services,A3349574A,2016 Dec,104.2
South Australia,Takeaway food services,A3349574A,2017 Jan,91.5
South Australia,Takeaway food services,A3349574A,2017 Feb,79.3
South Australia,Takeaway food services,A3349574A,2017 Mar,92.4
South Australia,Takeaway food services,A3349574A,2017 Apr,86.5
South Australia,Takeaway food services,A3349574A,2017 May,87.7
South Australia,Takeaway food services,A3349574A,2017 Jun,85.7
South Australia,Takeaway food services,A3349574A,2017 Jul,93.4
South Australia,Takeaway food services,A3349574A,2017 Aug,87
South Australia,Takeaway food services,A3349574A,2017 Sep,90.3
South Australia,Takeaway food services,A3349574A,2017 Oct,98
South Australia,Takeaway food services,A3349574A,2017 Nov,96.4
South Australia,Takeaway food services,A3349574A,2017 Dec,108.5
South Australia,Takeaway food services,A3349574A,2018 Jan,92.8
South Australia,Takeaway food services,A3349574A,2018 Feb,84.2
South Australia,Takeaway food services,A3349574A,2018 Mar,94.2
South Australia,Takeaway food services,A3349574A,2018 Apr,89.2
South Australia,Takeaway food services,A3349574A,2018 May,89.5
South Australia,Takeaway food services,A3349574A,2018 Jun,89.9
South Australia,Takeaway food services,A3349574A,2018 Jul,93.4
South Australia,Takeaway food services,A3349574A,2018 Aug,94.2
South Australia,Takeaway food services,A3349574A,2018 Sep,93
South Australia,Takeaway food services,A3349574A,2018 Oct,93.9
South Australia,Takeaway food services,A3349574A,2018 Nov,92.3
South Australia,Takeaway food services,A3349574A,2018 Dec,99.7
Tasmania,"Cafes, restaurants and catering services",A3349443A,1982 Apr,1.9
Tasmania,"Cafes, restaurants and catering services",A3349443A,1982 May,2
Tasmania,"Cafes, restaurants and catering services",A3349443A,1982 Jun,2
Tasmania,"Cafes, restaurants and catering services",A3349443A,1982 Jul,1.9
Tasmania,"Cafes, restaurants and catering services",A3349443A,1982 Aug,1.9
Tasmania,"Cafes, restaurants and catering services",A3349443A,1982 Sep,1.9
Tasmania,"Cafes, restaurants and catering services",A3349443A,1982 Oct,2
Tasmania,"Cafes, restaurants and catering services",A3349443A,1982 Nov,2
Tasmania,"Cafes, restaurants and catering services",A3349443A,1982 Dec,2.4
Tasmania,"Cafes, restaurants and catering services",A3349443A,1983 Jan,1.9
Tasmania,"Cafes, restaurants and catering services",A3349443A,1983 Feb,2
Tasmania,"Cafes, restaurants and catering services",A3349443A,1983 Mar,2.3
Tasmania,"Cafes, restaurants and catering services",A3349443A,1983 Apr,2.4
Tasmania,"Cafes, restaurants and catering services",A3349443A,1983 May,2.2
Tasmania,"Cafes, restaurants and catering services",A3349443A,1983 Jun,2.2
Tasmania,"Cafes, restaurants and catering services",A3349443A,1983 Jul,2.2
Tasmania,"Cafes, restaurants and catering services",A3349443A,1983 Aug,2.5
Tasmania,"Cafes, restaurants and catering services",A3349443A,1983 Sep,2.3
Tasmania,"Cafes, restaurants and catering services",A3349443A,1983 Oct,2.5
Tasmania,"Cafes, restaurants and catering services",A3349443A,1983 Nov,2.8
Tasmania,"Cafes, restaurants and catering services",A3349443A,1983 Dec,2.9
Tasmania,"Cafes, restaurants and catering services",A3349443A,1984 Jan,2
Tasmania,"Cafes, restaurants and catering services",A3349443A,1984 Feb,2.4
Tasmania,"Cafes, restaurants and catering services",A3349443A,1984 Mar,2.4
Tasmania,"Cafes, restaurants and catering services",A3349443A,1984 Apr,2
Tasmania,"Cafes, restaurants and catering services",A3349443A,1984 May,2.5
Tasmania,"Cafes, restaurants and catering services",A3349443A,1984 Jun,2.4
Tasmania,"Cafes, restaurants and catering services",A3349443A,1984 Jul,2.5
Tasmania,"Cafes, restaurants and catering services",A3349443A,1984 Aug,2.9
Tasmania,"Cafes, restaurants and catering services",A3349443A,1984 Sep,2.5
Tasmania,"Cafes, restaurants and catering services",A3349443A,1984 Oct,3
Tasmania,"Cafes, restaurants and catering services",A3349443A,1984 Nov,3
Tasmania,"Cafes, restaurants and catering services",A3349443A,1984 Dec,3.9
Tasmania,"Cafes, restaurants and catering services",A3349443A,1985 Jan,2.9
Tasmania,"Cafes, restaurants and catering services",A3349443A,1985 Feb,2.6
Tasmania,"Cafes, restaurants and catering services",A3349443A,1985 Mar,3
Tasmania,"Cafes, restaurants and catering services",A3349443A,1985 Apr,2.5
Tasmania,"Cafes, restaurants and catering services",A3349443A,1985 May,2.9
Tasmania,"Cafes, restaurants and catering services",A3349443A,1985 Jun,2.6
Tasmania,"Cafes, restaurants and catering services",A3349443A,1985 Jul,2.8
Tasmania,"Cafes, restaurants and catering services",A3349443A,1985 Aug,3
Tasmania,"Cafes, restaurants and catering services",A3349443A,1985 Sep,2.8
Tasmania,"Cafes, restaurants and catering services",A3349443A,1985 Oct,3.1
Tasmania,"Cafes, restaurants and catering services",A3349443A,1985 Nov,3.2
Tasmania,"Cafes, restaurants and catering services",A3349443A,1985 Dec,3.9
Tasmania,"Cafes, restaurants and catering services",A3349443A,1986 Jan,3.1
Tasmania,"Cafes, restaurants and catering services",A3349443A,1986 Feb,2.6
Tasmania,"Cafes, restaurants and catering services",A3349443A,1986 Mar,2.8
Tasmania,"Cafes, restaurants and catering services",A3349443A,1986 Apr,2.5
Tasmania,"Cafes, restaurants and catering services",A3349443A,1986 May,2.9
Tasmania,"Cafes, restaurants and catering services",A3349443A,1986 Jun,2.5
Tasmania,"Cafes, restaurants and catering services",A3349443A,1986 Jul,3
Tasmania,"Cafes, restaurants and catering services",A3349443A,1986 Aug,3.1
Tasmania,"Cafes, restaurants and catering services",A3349443A,1986 Sep,3
Tasmania,"Cafes, restaurants and catering services",A3349443A,1986 Oct,3.3
Tasmania,"Cafes, restaurants and catering services",A3349443A,1986 Nov,3.2
Tasmania,"Cafes, restaurants and catering services",A3349443A,1986 Dec,4
Tasmania,"Cafes, restaurants and catering services",A3349443A,1987 Jan,3
Tasmania,"Cafes, restaurants and catering services",A3349443A,1987 Feb,2.9
Tasmania,"Cafes, restaurants and catering services",A3349443A,1987 Mar,3
Tasmania,"Cafes, restaurants and catering services",A3349443A,1987 Apr,3.6
Tasmania,"Cafes, restaurants and catering services",A3349443A,1987 May,3.8
Tasmania,"Cafes, restaurants and catering services",A3349443A,1987 Jun,3.7
Tasmania,"Cafes, restaurants and catering services",A3349443A,1987 Jul,3.5
Tasmania,"Cafes, restaurants and catering services",A3349443A,1987 Aug,3.5
Tasmania,"Cafes, restaurants and catering services",A3349443A,1987 Sep,3.9
Tasmania,"Cafes, restaurants and catering services",A3349443A,1987 Oct,4.2
Tasmania,"Cafes, restaurants and catering services",A3349443A,1987 Nov,4.2
Tasmania,"Cafes, restaurants and catering services",A3349443A,1987 Dec,5.8
Tasmania,"Cafes, restaurants and catering services",A3349443A,1988 Jan,4
Tasmania,"Cafes, restaurants and catering services",A3349443A,1988 Feb,3.9
Tasmania,"Cafes, restaurants and catering services",A3349443A,1988 Mar,4
Tasmania,"Cafes, restaurants and catering services",A3349443A,1988 Apr,4
Tasmania,"Cafes, restaurants and catering services",A3349443A,1988 May,4
Tasmania,"Cafes, restaurants and catering services",A3349443A,1988 Jun,3.1
Tasmania,"Cafes, restaurants and catering services",A3349443A,1988 Jul,2.7
Tasmania,"Cafes, restaurants and catering services",A3349443A,1988 Aug,3
Tasmania,"Cafes, restaurants and catering services",A3349443A,1988 Sep,3.2
Tasmania,"Cafes, restaurants and catering services",A3349443A,1988 Oct,3.4
Tasmania,"Cafes, restaurants and catering services",A3349443A,1988 Nov,4
Tasmania,"Cafes, restaurants and catering services",A3349443A,1988 Dec,7.3
Tasmania,"Cafes, restaurants and catering services",A3349443A,1989 Jan,6.1
Tasmania,"Cafes, restaurants and catering services",A3349443A,1989 Feb,5.4
Tasmania,"Cafes, restaurants and catering services",A3349443A,1989 Mar,5.8
Tasmania,"Cafes, restaurants and catering services",A3349443A,1989 Apr,5.1
Tasmania,"Cafes, restaurants and catering services",A3349443A,1989 May,5.3
Tasmania,"Cafes, restaurants and catering services",A3349443A,1989 Jun,6.4
Tasmania,"Cafes, restaurants and catering services",A3349443A,1989 Jul,7
Tasmania,"Cafes, restaurants and catering services",A3349443A,1989 Aug,6.7
Tasmania,"Cafes, restaurants and catering services",A3349443A,1989 Sep,6
Tasmania,"Cafes, restaurants and catering services",A3349443A,1989 Oct,6
Tasmania,"Cafes, restaurants and catering services",A3349443A,1989 Nov,5.7
Tasmania,"Cafes, restaurants and catering services",A3349443A,1989 Dec,8
Tasmania,"Cafes, restaurants and catering services",A3349443A,1990 Jan,6.7
Tasmania,"Cafes, restaurants and catering services",A3349443A,1990 Feb,6.6
Tasmania,"Cafes, restaurants and catering services",A3349443A,1990 Mar,7.7
Tasmania,"Cafes, restaurants and catering services",A3349443A,1990 Apr,6.6
Tasmania,"Cafes, restaurants and catering services",A3349443A,1990 May,6.6
Tasmania,"Cafes, restaurants and catering services",A3349443A,1990 Jun,6.2
Tasmania,"Cafes, restaurants and catering services",A3349443A,1990 Jul,6.3
Tasmania,"Cafes, restaurants and catering services",A3349443A,1990 Aug,6.1
Tasmania,"Cafes, restaurants and catering services",A3349443A,1990 Sep,6.8
Tasmania,"Cafes, restaurants and catering services",A3349443A,1990 Oct,7.7
Tasmania,"Cafes, restaurants and catering services",A3349443A,1990 Nov,7.5
Tasmania,"Cafes, restaurants and catering services",A3349443A,1990 Dec,8.8
Tasmania,"Cafes, restaurants and catering services",A3349443A,1991 Jan,7.4
Tasmania,"Cafes, restaurants and catering services",A3349443A,1991 Feb,6.5
Tasmania,"Cafes, restaurants and catering services",A3349443A,1991 Mar,10.4
Tasmania,"Cafes, restaurants and catering services",A3349443A,1991 Apr,8.6
Tasmania,"Cafes, restaurants and catering services",A3349443A,1991 May,8.8
Tasmania,"Cafes, restaurants and catering services",A3349443A,1991 Jun,7.2
Tasmania,"Cafes, restaurants and catering services",A3349443A,1991 Jul,7.5
Tasmania,"Cafes, restaurants and catering services",A3349443A,1991 Aug,7.3
Tasmania,"Cafes, restaurants and catering services",A3349443A,1991 Sep,7.2
Tasmania,"Cafes, restaurants and catering services",A3349443A,1991 Oct,7.8
Tasmania,"Cafes, restaurants and catering services",A3349443A,1991 Nov,7.5
Tasmania,"Cafes, restaurants and catering services",A3349443A,1991 Dec,9.1
Tasmania,"Cafes, restaurants and catering services",A3349443A,1992 Jan,9.3
Tasmania,"Cafes, restaurants and catering services",A3349443A,1992 Feb,8
Tasmania,"Cafes, restaurants and catering services",A3349443A,1992 Mar,8.7
Tasmania,"Cafes, restaurants and catering services",A3349443A,1992 Apr,8.4
Tasmania,"Cafes, restaurants and catering services",A3349443A,1992 May,8.6
Tasmania,"Cafes, restaurants and catering services",A3349443A,1992 Jun,7.1
Tasmania,"Cafes, restaurants and catering services",A3349443A,1992 Jul,7.2
Tasmania,"Cafes, restaurants and catering services",A3349443A,1992 Aug,8.2
Tasmania,"Cafes, restaurants and catering services",A3349443A,1992 Sep,8.4
Tasmania,"Cafes, restaurants and catering services",A3349443A,1992 Oct,9.1
Tasmania,"Cafes, restaurants and catering services",A3349443A,1992 Nov,8
Tasmania,"Cafes, restaurants and catering services",A3349443A,1992 Dec,9.4
Tasmania,"Cafes, restaurants and catering services",A3349443A,1993 Jan,8.4
Tasmania,"Cafes, restaurants and catering services",A3349443A,1993 Feb,7.8
Tasmania,"Cafes, restaurants and catering services",A3349443A,1993 Mar,7.4
Tasmania,"Cafes, restaurants and catering services",A3349443A,1993 Apr,7.1
Tasmania,"Cafes, restaurants and catering services",A3349443A,1993 May,7.2
Tasmania,"Cafes, restaurants and catering services",A3349443A,1993 Jun,7.8
Tasmania,"Cafes, restaurants and catering services",A3349443A,1993 Jul,8.1
Tasmania,"Cafes, restaurants and catering services",A3349443A,1993 Aug,7.5
Tasmania,"Cafes, restaurants and catering services",A3349443A,1993 Sep,7.7
Tasmania,"Cafes, restaurants and catering services",A3349443A,1993 Oct,9
Tasmania,"Cafes, restaurants and catering services",A3349443A,1993 Nov,9.2
Tasmania,"Cafes, restaurants and catering services",A3349443A,1993 Dec,11.7
Tasmania,"Cafes, restaurants and catering services",A3349443A,1994 Jan,9.2
Tasmania,"Cafes, restaurants and catering services",A3349443A,1994 Feb,8.2
Tasmania,"Cafes, restaurants and catering services",A3349443A,1994 Mar,9.6
Tasmania,"Cafes, restaurants and catering services",A3349443A,1994 Apr,9.2
Tasmania,"Cafes, restaurants and catering services",A3349443A,1994 May,8.8
Tasmania,"Cafes, restaurants and catering services",A3349443A,1994 Jun,8.4
Tasmania,"Cafes, restaurants and catering services",A3349443A,1994 Jul,8.5
Tasmania,"Cafes, restaurants and catering services",A3349443A,1994 Aug,8.4
Tasmania,"Cafes, restaurants and catering services",A3349443A,1994 Sep,8.8
Tasmania,"Cafes, restaurants and catering services",A3349443A,1994 Oct,9.3
Tasmania,"Cafes, restaurants and catering services",A3349443A,1994 Nov,9.6
Tasmania,"Cafes, restaurants and catering services",A3349443A,1994 Dec,11.3
Tasmania,"Cafes, restaurants and catering services",A3349443A,1995 Jan,11.5
Tasmania,"Cafes, restaurants and catering services",A3349443A,1995 Feb,9.8
Tasmania,"Cafes, restaurants and catering services",A3349443A,1995 Mar,10.7
Tasmania,"Cafes, restaurants and catering services",A3349443A,1995 Apr,9.6
Tasmania,"Cafes, restaurants and catering services",A3349443A,1995 May,10.7
Tasmania,"Cafes, restaurants and catering services",A3349443A,1995 Jun,10.4
Tasmania,"Cafes, restaurants and catering services",A3349443A,1995 Jul,10.8
Tasmania,"Cafes, restaurants and catering services",A3349443A,1995 Aug,10.9
Tasmania,"Cafes, restaurants and catering services",A3349443A,1995 Sep,11.2
Tasmania,"Cafes, restaurants and catering services",A3349443A,1995 Oct,12.2
Tasmania,"Cafes, restaurants and catering services",A3349443A,1995 Nov,12.9
Tasmania,"Cafes, restaurants and catering services",A3349443A,1995 Dec,15.3
Tasmania,"Cafes, restaurants and catering services",A3349443A,1996 Jan,12.8
Tasmania,"Cafes, restaurants and catering services",A3349443A,1996 Feb,12.4
Tasmania,"Cafes, restaurants and catering services",A3349443A,1996 Mar,12.3
Tasmania,"Cafes, restaurants and catering services",A3349443A,1996 Apr,11.3
Tasmania,"Cafes, restaurants and catering services",A3349443A,1996 May,12.1
Tasmania,"Cafes, restaurants and catering services",A3349443A,1996 Jun,11.3
Tasmania,"Cafes, restaurants and catering services",A3349443A,1996 Jul,10.5
Tasmania,"Cafes, restaurants and catering services",A3349443A,1996 Aug,11.1
Tasmania,"Cafes, restaurants and catering services",A3349443A,1996 Sep,10.5
Tasmania,"Cafes, restaurants and catering services",A3349443A,1996 Oct,11.2
Tasmania,"Cafes, restaurants and catering services",A3349443A,1996 Nov,12.1
Tasmania,"Cafes, restaurants and catering services",A3349443A,1996 Dec,14.6
Tasmania,"Cafes, restaurants and catering services",A3349443A,1997 Jan,12
Tasmania,"Cafes, restaurants and catering services",A3349443A,1997 Feb,12.4
Tasmania,"Cafes, restaurants and catering services",A3349443A,1997 Mar,11.9
Tasmania,"Cafes, restaurants and catering services",A3349443A,1997 Apr,12.7
Tasmania,"Cafes, restaurants and catering services",A3349443A,1997 May,11.5
Tasmania,"Cafes, restaurants and catering services",A3349443A,1997 Jun,10.4
Tasmania,"Cafes, restaurants and catering services",A3349443A,1997 Jul,8.5
Tasmania,"Cafes, restaurants and catering services",A3349443A,1997 Aug,9.5
Tasmania,"Cafes, restaurants and catering services",A3349443A,1997 Sep,9.5
Tasmania,"Cafes, restaurants and catering services",A3349443A,1997 Oct,8.3
Tasmania,"Cafes, restaurants and catering services",A3349443A,1997 Nov,9.2
Tasmania,"Cafes, restaurants and catering services",A3349443A,1997 Dec,8.8
Tasmania,"Cafes, restaurants and catering services",A3349443A,1998 Jan,10.2
Tasmania,"Cafes, restaurants and catering services",A3349443A,1998 Feb,7.9
Tasmania,"Cafes, restaurants and catering services",A3349443A,1998 Mar,9
Tasmania,"Cafes, restaurants and catering services",A3349443A,1998 Apr,8.7
Tasmania,"Cafes, restaurants and catering services",A3349443A,1998 May,7.9
Tasmania,"Cafes, restaurants and catering services",A3349443A,1998 Jun,6.9
Tasmania,"Cafes, restaurants and catering services",A3349443A,1998 Jul,6.5
Tasmania,"Cafes, restaurants and catering services",A3349443A,1998 Aug,6.6
Tasmania,"Cafes, restaurants and catering services",A3349443A,1998 Sep,7
Tasmania,"Cafes, restaurants and catering services",A3349443A,1998 Oct,7.2
Tasmania,"Cafes, restaurants and catering services",A3349443A,1998 Nov,7
Tasmania,"Cafes, restaurants and catering services",A3349443A,1998 Dec,8.7
Tasmania,"Cafes, restaurants and catering services",A3349443A,1999 Jan,7.8
Tasmania,"Cafes, restaurants and catering services",A3349443A,1999 Feb,6.5
Tasmania,"Cafes, restaurants and catering services",A3349443A,1999 Mar,7.6
Tasmania,"Cafes, restaurants and catering services",A3349443A,1999 Apr,6.5
Tasmania,"Cafes, restaurants and catering services",A3349443A,1999 May,5.8
Tasmania,"Cafes, restaurants and catering services",A3349443A,1999 Jun,5.2
Tasmania,"Cafes, restaurants and catering services",A3349443A,1999 Jul,6.2
Tasmania,"Cafes, restaurants and catering services",A3349443A,1999 Aug,6.6
Tasmania,"Cafes, restaurants and catering services",A3349443A,1999 Sep,6
Tasmania,"Cafes, restaurants and catering services",A3349443A,1999 Oct,5.9
Tasmania,"Cafes, restaurants and catering services",A3349443A,1999 Nov,8
Tasmania,"Cafes, restaurants and catering services",A3349443A,1999 Dec,9.5
Tasmania,"Cafes, restaurants and catering services",A3349443A,2000 Jan,7.9
Tasmania,"Cafes, restaurants and catering services",A3349443A,2000 Feb,7.4
Tasmania,"Cafes, restaurants and catering services",A3349443A,2000 Mar,7.2
Tasmania,"Cafes, restaurants and catering services",A3349443A,2000 Apr,5.9
Tasmania,"Cafes, restaurants and catering services",A3349443A,2000 May,5.7
Tasmania,"Cafes, restaurants and catering services",A3349443A,2000 Jun,5.2
Tasmania,"Cafes, restaurants and catering services",A3349443A,2000 Jul,5.7
Tasmania,"Cafes, restaurants and catering services",A3349443A,2000 Aug,6.6
Tasmania,"Cafes, restaurants and catering services",A3349443A,2000 Sep,6.7
Tasmania,"Cafes, restaurants and catering services",A3349443A,2000 Oct,8
Tasmania,"Cafes, restaurants and catering services",A3349443A,2000 Nov,7.5
Tasmania,"Cafes, restaurants and catering services",A3349443A,2000 Dec,9
Tasmania,"Cafes, restaurants and catering services",A3349443A,2001 Jan,9.2
Tasmania,"Cafes, restaurants and catering services",A3349443A,2001 Feb,7.6
Tasmania,"Cafes, restaurants and catering services",A3349443A,2001 Mar,8.5
Tasmania,"Cafes, restaurants and catering services",A3349443A,2001 Apr,9
Tasmania,"Cafes, restaurants and catering services",A3349443A,2001 May,9.2
Tasmania,"Cafes, restaurants and catering services",A3349443A,2001 Jun,7.2
Tasmania,"Cafes, restaurants and catering services",A3349443A,2001 Jul,5.9
Tasmania,"Cafes, restaurants and catering services",A3349443A,2001 Aug,6.2
Tasmania,"Cafes, restaurants and catering services",A3349443A,2001 Sep,6.2
Tasmania,"Cafes, restaurants and catering services",A3349443A,2001 Oct,6.5
Tasmania,"Cafes, restaurants and catering services",A3349443A,2001 Nov,6.9
Tasmania,"Cafes, restaurants and catering services",A3349443A,2001 Dec,7.5
Tasmania,"Cafes, restaurants and catering services",A3349443A,2002 Jan,8.2
Tasmania,"Cafes, restaurants and catering services",A3349443A,2002 Feb,8.1
Tasmania,"Cafes, restaurants and catering services",A3349443A,2002 Mar,8.1
Tasmania,"Cafes, restaurants and catering services",A3349443A,2002 Apr,7.9
Tasmania,"Cafes, restaurants and catering services",A3349443A,2002 May,9
Tasmania,"Cafes, restaurants and catering services",A3349443A,2002 Jun,8.4
Tasmania,"Cafes, restaurants and catering services",A3349443A,2002 Jul,8.3
Tasmania,"Cafes, restaurants and catering services",A3349443A,2002 Aug,8
Tasmania,"Cafes, restaurants and catering services",A3349443A,2002 Sep,8.4
Tasmania,"Cafes, restaurants and catering services",A3349443A,2002 Oct,9.5
Tasmania,"Cafes, restaurants and catering services",A3349443A,2002 Nov,10.1
Tasmania,"Cafes, restaurants and catering services",A3349443A,2002 Dec,12
Tasmania,"Cafes, restaurants and catering services",A3349443A,2003 Jan,9.4
Tasmania,"Cafes, restaurants and catering services",A3349443A,2003 Feb,9.1
Tasmania,"Cafes, restaurants and catering services",A3349443A,2003 Mar,9.8
Tasmania,"Cafes, restaurants and catering services",A3349443A,2003 Apr,10.6
Tasmania,"Cafes, restaurants and catering services",A3349443A,2003 May,11.1
Tasmania,"Cafes, restaurants and catering services",A3349443A,2003 Jun,9.7
Tasmania,"Cafes, restaurants and catering services",A3349443A,2003 Jul,11.7
Tasmania,"Cafes, restaurants and catering services",A3349443A,2003 Aug,12
Tasmania,"Cafes, restaurants and catering services",A3349443A,2003 Sep,12.4
Tasmania,"Cafes, restaurants and catering services",A3349443A,2003 Oct,12
Tasmania,"Cafes, restaurants and catering services",A3349443A,2003 Nov,12.4
Tasmania,"Cafes, restaurants and catering services",A3349443A,2003 Dec,15.7
Tasmania,"Cafes, restaurants and catering services",A3349443A,2004 Jan,14.8
Tasmania,"Cafes, restaurants and catering services",A3349443A,2004 Feb,13.7
Tasmania,"Cafes, restaurants and catering services",A3349443A,2004 Mar,14.9
Tasmania,"Cafes, restaurants and catering services",A3349443A,2004 Apr,13.9
Tasmania,"Cafes, restaurants and catering services",A3349443A,2004 May,13.1
Tasmania,"Cafes, restaurants and catering services",A3349443A,2004 Jun,12.3
Tasmania,"Cafes, restaurants and catering services",A3349443A,2004 Jul,12.7
Tasmania,"Cafes, restaurants and catering services",A3349443A,2004 Aug,10.8
Tasmania,"Cafes, restaurants and catering services",A3349443A,2004 Sep,11.7
Tasmania,"Cafes, restaurants and catering services",A3349443A,2004 Oct,12.5
Tasmania,"Cafes, restaurants and catering services",A3349443A,2004 Nov,12.9
Tasmania,"Cafes, restaurants and catering services",A3349443A,2004 Dec,13.7
Tasmania,"Cafes, restaurants and catering services",A3349443A,2005 Jan,14.7
Tasmania,"Cafes, restaurants and catering services",A3349443A,2005 Feb,14.5
Tasmania,"Cafes, restaurants and catering services",A3349443A,2005 Mar,16
Tasmania,"Cafes, restaurants and catering services",A3349443A,2005 Apr,13.9
Tasmania,"Cafes, restaurants and catering services",A3349443A,2005 May,12.8
Tasmania,"Cafes, restaurants and catering services",A3349443A,2005 Jun,12.2
Tasmania,"Cafes, restaurants and catering services",A3349443A,2005 Jul,13.3
Tasmania,"Cafes, restaurants and catering services",A3349443A,2005 Aug,13.2
Tasmania,"Cafes, restaurants and catering services",A3349443A,2005 Sep,12.8
Tasmania,"Cafes, restaurants and catering services",A3349443A,2005 Oct,14.1
Tasmania,"Cafes, restaurants and catering services",A3349443A,2005 Nov,14.8
Tasmania,"Cafes, restaurants and catering services",A3349443A,2005 Dec,18.5
Tasmania,"Cafes, restaurants and catering services",A3349443A,2006 Jan,17.2
Tasmania,"Cafes, restaurants and catering services",A3349443A,2006 Feb,15.7
Tasmania,"Cafes, restaurants and catering services",A3349443A,2006 Mar,17.4
Tasmania,"Cafes, restaurants and catering services",A3349443A,2006 Apr,14.3
Tasmania,"Cafes, restaurants and catering services",A3349443A,2006 May,13.6
Tasmania,"Cafes, restaurants and catering services",A3349443A,2006 Jun,12.1
Tasmania,"Cafes, restaurants and catering services",A3349443A,2006 Jul,11.9
Tasmania,"Cafes, restaurants and catering services",A3349443A,2006 Aug,11.6
Tasmania,"Cafes, restaurants and catering services",A3349443A,2006 Sep,12.6
Tasmania,"Cafes, restaurants and catering services",A3349443A,2006 Oct,13.1
Tasmania,"Cafes, restaurants and catering services",A3349443A,2006 Nov,13.7
Tasmania,"Cafes, restaurants and catering services",A3349443A,2006 Dec,15
Tasmania,"Cafes, restaurants and catering services",A3349443A,2007 Jan,14.9
