unique_id,ds,y,gen_forecast,system_load,week_day
BE,2015-04-05 10:00:00,30.68,58348.0,56091.0,6
BE,2015-04-05 11:00:00,30.15,58006.0,55862.0,6
BE,2015-04-05 12:00:00,27.64,58690.0,56404.0,6
BE,2015-04-05 13:00:00,29.61,57507.0,56853.0,6
BE,2015-04-05 14:00:00,24.41,53972.0,50636.0,6
BE,2015-04-05 15:00:00,24.96,52751.0,47962.0,6
BE,2015-04-05 16:00:00,24.99,53395.0,46344.0,6
BE,2015-04-05 17:00:00,30.68,52727.0,44770.0,6
BE,2015-04-05 18:00:00,33.01,54221.0,46864.0,6
BE,2015-04-05 19:00:00,37.0,57055.0,49874.0,6
BE,2015-04-05 20:00:00,40.0,59462.0,52791.0,6
BE,2015-04-05 21:00:00,40.87,59897.0,55308.0,6
BE,2015-04-05 22:00:00,45.0,59834.0,54668.0,6
BE,2015-04-05 23:00:00,42.0,61006.0,59594.0,6
BE,2015-04-06 00:00:00,43.25,58885.0,58807.0,0
BE,2015-04-06 01:00:00,37.94,57659.0,55299.0,0
BE,2015-04-06 02:00:00,31.04,56100.0,55598.0,0
BE,2015-04-06 03:00:00,31.28,54108.0,52660.0,0
BE,2015-04-06 04:00:00,29.66,53156.0,50586.0,0
BE,2015-04-06 05:00:00,30.0,53030.0,50379.0,0
BE,2015-04-06 06:00:00,33.78,54655.0,51094.0,0
BE,2015-04-06 07:00:00,35.3,55794.0,53588.0,0
BE,2015-04-06 08:00:00,41.09,56727.0,54365.0,0
BE,2015-04-06 09:00:00,43.5,58585.0,56652.0,0
BE,2015-04-06 10:00:00,41.79,59317.0,58621.0,0
BE,2015-04-06 11:00:00,40.12,59070.0,57953.0,0
BE,2015-04-06 12:00:00,34.54,59409.0,58034.0,0
BE,2015-04-06 13:00:00,33.01,57825.0,58754.0,0
BE,2015-04-06 14:00:00,32.44,56164.0,53060.0,0
BE,2015-04-06 15:00:00,31.45,54302.0,49965.0,0
BE,2015-04-06 16:00:00,31.45,53955.0,47794.0,0
BE,2015-04-06 17:00:00,35.12,55124.0,46103.0,0
BE,2015-04-06 18:00:00,38.0,55307.0,47557.0,0
BE,2015-04-06 19:00:00,40.32,57041.0,50912.0,0
BE,2015-04-06 20:00:00,53.0,58971.0,55413.0,0
BE,2015-04-06 21:00:00,81.0,59834.0,57270.0,0
BE,2015-04-06 22:00:00,81.0,60023.0,55551.0,0
BE,2015-04-06 23:00:00,74.87,60429.0,59737.0,0
BE,2015-04-07 00:00:00,75.0,59077.0,58155.0,1
BE,2015-04-07 01:00:00,54.99,57343.0,55022.0,1
BE,2015-04-07 02:00:00,54.22,57078.0,55570.0,1
BE,2015-04-07 03:00:00,42.44,56245.0,52790.0,1
BE,2015-04-07 04:00:00,41.1,55225.0,50945.0,1
BE,2015-04-07 05:00:00,42.91,57067.0,52237.0,1
BE,2015-04-07 06:00:00,81.8,61556.0,56861.0,1
BE,2015-04-07 07:00:00,82.3,65801.0,65453.0,1
BE,2015-04-07 08:00:00,82.3,67694.0,69351.0,1
BE,2015-04-07 09:00:00,82.3,68930.0,70537.0,1
BE,2015-04-07 10:00:00,64.94,69561.0,70035.0,1
BE,2015-04-07 11:00:00,60.0,68737.0,68162.0,1
BE,2015-04-07 12:00:00,51.15,67780.0,67111.0,1
BE,2015-04-07 13:00:00,50.06,67961.0,66256.0,1
BE,2015-04-07 14:00:00,49.18,67807.0,62884.0,1
BE,2015-04-07 15:00:00,43.4,66695.0,60115.0,1
BE,2015-04-07 16:00:00,40.75,66016.0,57925.0,1
BE,2015-04-07 17:00:00,52.87,64920.0,56291.0,1
BE,2015-04-07 18:00:00,70.0,64372.0,56318.0,1
BE,2015-04-07 19:00:00,56.0,65032.0,59348.0,1
BE,2015-04-07 20:00:00,81.0,65499.0,60421.0,1
BE,2015-04-07 21:00:00,81.0,64532.0,61631.0,1
BE,2015-04-07 22:00:00,81.0,64055.0,58791.0,1
BE,2015-04-07 23:00:00,80.0,63802.0,62787.0,1
BE,2015-04-08 00:00:00,57.0,61561.0,61102.0,2
BE,2015-04-08 01:00:00,46.95,59611.0,56098.0,2
BE,2015-04-08 02:00:00,49.94,59366.0,56478.0,2
BE,2015-04-08 03:00:00,40.89,58203.0,53830.0,2
BE,2015-04-08 04:00:00,40.99,57389.0,52059.0,2
BE,2015-04-08 05:00:00,45.47,58748.0,52761.0,2
BE,2015-04-08 06:00:00,57.0,61641.0,56942.0,2
BE,2015-04-08 07:00:00,67.06,64927.0,64618.0,2
BE,2015-04-08 08:00:00,86.87,66061.0,68234.0,2
BE,2015-04-08 09:00:00,96.89,67326.0,69541.0,2
BE,2015-04-08 10:00:00,66.75,67754.0,68444.0,2
BE,2015-04-08 11:00:00,59.8,66477.0,65790.0,2
BE,2015-04-08 12:00:00,50.64,66378.0,64192.0,2
BE,2015-04-08 13:00:00,50.0,66920.0,63736.0,2
BE,2015-04-08 14:00:00,48.5,66694.0,60201.0,2
BE,2015-04-08 15:00:00,56.54,65235.0,57358.0,2
BE,2015-04-08 16:00:00,56.49,63842.0,55029.0,2
BE,2015-04-08 17:00:00,57.0,63326.0,53527.0,2
BE,2015-04-08 18:00:00,57.0,63768.0,53298.0,2
BE,2015-04-08 19:00:00,52.92,64355.0,55879.0,2
BE,2015-04-08 20:00:00,58.24,64867.0,58109.0,2
BE,2015-04-08 21:00:00,60.0,64577.0,59940.0,2
BE,2015-04-08 22:00:00,57.42,63929.0,56858.0,2
BE,2015-04-08 23:00:00,52.11,64202.0,60413.0,2
BE,2015-04-09 00:00:00,50.0,61938.0,59006.0,3
BE,2015-04-09 01:00:00,42.9,60381.0,53761.0,3
BE,2015-04-09 02:00:00,40.63,59977.0,54103.0,3
BE,2015-04-09 03:00:00,36.98,57987.0,51095.0,3
BE,2015-04-09 04:00:00,37.0,57504.0,49467.0,3
BE,2015-04-09 05:00:00,41.75,59063.0,50404.0,3
BE,2015-04-09 06:00:00,53.09,62411.0,54454.0,3
BE,2015-04-09 07:00:00,66.8,65753.0,61764.0,3
BE,2015-04-09 08:00:00,74.99,66703.0,64913.0,3
BE,2015-04-09 09:00:00,81.29,67800.0,65728.0,3
BE,2015-04-09 10:00:00,60.07,68252.0,64378.0,3
BE,2015-04-09 11:00:00,57.69,67354.0,62036.0,3
BE,2015-04-09 12:00:00,50.75,66622.0,61060.0,3
BE,2015-04-09 13:00:00,49.43,66881.0,60825.0,3
BE,2015-04-09 14:00:00,49.18,66127.0,57732.0,3
BE,2015-04-09 15:00:00,47.01,64942.0,55251.0,3
BE,2015-04-09 16:00:00,48.47,63708.0,53441.0,3
BE,2015-04-09 17:00:00,48.12,62520.0,51705.0,3
BE,2015-04-09 18:00:00,52.11,62879.0,51832.0,3
BE,2015-04-09 19:00:00,56.18,64253.0,54656.0,3
BE,2015-04-09 20:00:00,59.98,64195.0,55865.0,3
BE,2015-04-09 21:00:00,57.85,63871.0,56273.0,3
BE,2015-04-09 22:00:00,65.0,62869.0,53252.0,3
BE,2015-04-09 23:00:00,53.7,63933.0,56641.0,3
BE,2015-04-10 00:00:00,47.7,60448.0,54975.0,4
BE,2015-04-10 01:00:00,54.6,57999.0,50432.0,4
BE,2015-04-10 02:00:00,54.6,57218.0,50614.0,4
BE,2015-04-10 03:00:00,54.6,55917.0,47552.0,4
BE,2015-04-10 04:00:00,54.6,55184.0,45911.0,4
BE,2015-04-10 05:00:00,54.6,56301.0,46894.0,4
BE,2015-04-10 06:00:00,54.6,60152.0,50465.0,4
BE,2015-04-10 07:00:00,57.3,63705.0,57249.0,4
BE,2015-04-10 08:00:00,61.6,64939.0,60326.0,4
BE,2015-04-10 09:00:00,60.99,66240.0,61370.0,4
BE,2015-04-10 10:00:00,50.23,66633.0,60328.0,4
BE,2015-04-10 11:00:00,53.04,66339.0,58938.0,4
BE,2015-04-10 12:00:00,44.94,65542.0,58247.0,4
BE,2015-04-10 13:00:00,49.08,64771.0,58849.0,4
BE,2015-04-10 14:00:00,41.32,63965.0,55208.0,4
BE,2015-04-10 15:00:00,40.42,62500.0,52821.0,4
BE,2015-04-10 16:00:00,42.31,61749.0,51171.0,4
BE,2015-04-10 17:00:00,54.6,61070.0,49837.0,4
BE,2015-04-10 18:00:00,66.53,61943.0,49914.0,4
BE,2015-04-10 19:00:00,54.94,62327.0,52079.0,4
BE,2015-04-10 20:00:00,48.56,61963.0,51924.0,4
BE,2015-04-10 21:00:00,65.0,61144.0,53626.0,4
BE,2015-04-10 22:00:00,57.54,59431.0,51359.0,4
BE,2015-04-10 23:00:00,52.0,59948.0,54967.0,4
BE,2015-04-11 00:00:00,60.0,56754.0,53173.0,5
BE,2015-04-11 01:00:00,42.6,54447.0,47709.0,5
BE,2015-04-11 02:00:00,37.79,53717.0,47282.0,5
BE,2015-04-11 03:00:00,33.7,51654.0,43776.0,5
BE,2015-04-11 04:00:00,25.14,50459.0,41333.0,5
BE,2015-04-11 05:00:00,29.18,50674.0,40991.0,5
BE,2015-04-11 06:00:00,34.48,51891.0,42617.0,5
BE,2015-04-11 07:00:00,32.44,52280.0,44723.0,5
BE,2015-04-11 08:00:00,35.11,53830.0,45405.0,5
BE,2015-04-11 09:00:00,41.25,56050.0,48879.0,5
BE,2015-04-11 10:00:00,44.38,56543.0,50614.0,5
BE,2015-04-11 11:00:00,54.87,56356.0,50723.0,5
BE,2015-04-11 12:00:00,39.15,57866.0,52121.0,5
BE,2015-04-11 13:00:00,33.41,57369.0,54097.0,5
BE,2015-04-11 14:00:00,32.12,54625.0,49658.0,5
BE,2015-04-11 15:00:00,32.66,52918.0,47539.0,5
BE,2015-04-11 16:00:00,33.0,51317.0,45450.0,5
BE,2015-04-11 17:00:00,41.08,51149.0,44086.0,5
BE,2015-04-11 18:00:00,72.0,53462.0,44843.0,5
BE,2015-04-11 19:00:00,72.0,54627.0,46573.0,5
BE,2015-04-11 20:00:00,72.0,55281.0,47461.0,5
BE,2015-04-11 21:00:00,72.0,55185.0,49378.0,5
BE,2015-04-11 22:00:00,79.91,54835.0,47803.0,5
BE,2015-04-11 23:00:00,81.8,55439.0,52250.0,5
BE,2015-04-12 00:00:00,50.74,54272.0,51610.0,6
BE,2015-04-12 01:00:00,38.99,52192.0,47895.0,6
BE,2015-04-12 02:00:00,36.54,51277.0,47356.0,6
BE,2015-04-12 03:00:00,29.98,48715.0,43900.0,6
BE,2015-04-12 04:00:00,29.77,46731.0,41730.0,6
BE,2015-04-12 05:00:00,33.5,46326.0,40965.0,6
BE,2015-04-12 06:00:00,33.5,46478.0,41923.0,6
BE,2015-04-12 07:00:00,32.44,47110.0,42271.0,6
BE,2015-04-12 08:00:00,28.91,48412.0,42779.0,6
BE,2015-04-12 09:00:00,30.01,49851.0,45782.0,6
BE,2015-04-12 10:00:00,30.0,49720.0,46487.0,6
BE,2015-04-12 11:00:00,29.98,50662.0,46510.0,6
BE,2015-04-12 12:00:00,29.93,51013.0,48096.0,6
BE,2015-04-12 13:00:00,21.86,50682.0,49398.0,6
BE,2015-04-12 14:00:00,21.03,48646.0,44339.0,6
BE,2015-04-12 15:00:00,20.94,45428.0,41958.0,6
BE,2015-04-12 16:00:00,21.37,44830.0,40059.0,6
BE,2015-04-12 17:00:00,22.15,45608.0,38516.0,6
BE,2015-04-12 18:00:00,29.98,47875.0,40068.0,6
BE,2015-04-12 19:00:00,33.77,49580.0,42717.0,6
BE,2015-04-12 20:00:00,38.31,51206.0,44405.0,6
BE,2015-04-12 21:00:00,40.0,52297.0,47292.0,6
BE,2015-04-12 22:00:00,36.66,53112.0,45926.0,6
BE,2015-04-12 23:00:00,31.44,53884.0,50119.0,6
BE,2015-04-13 00:00:00,40.54,53245.0,48887.0,0
BE,2015-04-13 01:00:00,33.99,50720.0,45165.0,0
BE,2015-04-13 02:00:00,32.01,50370.0,45278.0,0
BE,2015-04-13 03:00:00,31.1,49166.0,42574.0,0
BE,2015-04-13 04:00:00,35.58,48831.0,40903.0,0
BE,2015-04-13 05:00:00,44.94,50877.0,42412.0,0
BE,2015-04-13 06:00:00,53.09,55574.0,46472.0,0
BE,2015-04-13 07:00:00,60.0,59032.0,53444.0,0
BE,2015-04-13 08:00:00,69.99,61108.0,57014.0,0
BE,2015-04-13 09:00:00,62.66,62594.0,57892.0,0
BE,2015-04-13 10:00:00,57.48,63141.0,55958.0,0
BE,2015-04-13 11:00:00,53.41,63305.0,55041.0,0
BE,2015-04-13 12:00:00,73.53,62996.0,55608.0,0
BE,2015-04-13 13:00:00,55.0,62743.0,56084.0,0
BE,2015-04-13 14:00:00,50.0,61948.0,53735.0,0
BE,2015-04-13 15:00:00,44.94,60923.0,51782.0,0
BE,2015-04-13 16:00:00,45.0,60128.0,50257.0,0
BE,2015-04-13 17:00:00,56.23,59162.0,48820.0,0
BE,2015-04-13 18:00:00,49.54,58806.0,48652.0,0
BE,2015-04-13 19:00:00,53.0,59004.0,50167.0,0
BE,2015-04-13 20:00:00,57.48,59393.0,50986.0,0
BE,2015-04-13 21:00:00,65.0,59470.0,50987.0,0
BE,2015-04-13 22:00:00,55.32,58585.0,48575.0,0
BE,2015-04-13 23:00:00,47.52,59032.0,51811.0,0
BE,2015-04-14 00:00:00,50.0,55876.0,49846.0,1
BE,2015-04-14 01:00:00,43.0,52581.0,45632.0,1
BE,2015-04-14 02:00:00,34.88,51151.0,45687.0,1
BE,2015-04-14 03:00:00,27.58,49940.0,43004.0,1
BE,2015-04-14 04:00:00,40.02,49178.0,41374.0,1
BE,2015-04-14 05:00:00,29.99,49967.0,42103.0,1
BE,2015-04-14 06:00:00,44.0,55174.0,46108.0,1
BE,2015-04-14 07:00:00,67.06,59287.0,52682.0,1
BE,2015-04-14 08:00:00,78.7,61369.0,56263.0,1
BE,2015-04-14 09:00:00,78.7,62101.0,56777.0,1
BE,2015-04-14 10:00:00,56.2,61715.0,55885.0,1
BE,2015-04-14 11:00:00,51.49,61486.0,55335.0,1
BE,2015-04-14 12:00:00,46.84,61235.0,56211.0,1
BE,2015-04-14 13:00:00,45.0,61034.0,56734.0,1
BE,2015-04-14 14:00:00,44.01,60376.0,54597.0,1
BE,2015-04-14 15:00:00,43.69,59473.0,52922.0,1
BE,2015-04-14 16:00:00,42.76,58938.0,51446.0,1
BE,2015-04-14 17:00:00,42.44,58278.0,50165.0,1
BE,2015-04-14 18:00:00,43.0,57446.0,49750.0,1
BE,2015-04-14 19:00:00,47.5,57742.0,51300.0,1
BE,2015-04-14 20:00:00,50.48,57371.0,50436.0,1
BE,2015-04-14 21:00:00,78.7,58307.0,51230.0,1
BE,2015-04-14 22:00:00,78.7,57152.0,48671.0,1
BE,2015-04-14 23:00:00,45.7,57681.0,51952.0,1
BE,2015-04-15 00:00:00,42.53,54765.0,49813.0,2
BE,2015-04-15 01:00:00,37.69,51802.0,44778.0,2
BE,2015-04-15 02:00:00,34.2,50918.0,44554.0,2
BE,2015-04-15 03:00:00,30.45,49640.0,41676.0,2
BE,2015-04-15 04:00:00,27.91,49906.0,39935.0,2
BE,2015-04-15 05:00:00,39.94,50969.0,40621.0,2
BE,2015-04-15 06:00:00,41.36,54699.0,44261.0,2
BE,2015-04-15 07:00:00,48.1,58897.0,50321.0,2
BE,2015-04-15 08:00:00,57.44,60537.0,53233.0,2
BE,2015-04-15 09:00:00,52.9,62711.0,54780.0,2
BE,2015-04-15 10:00:00,72.22,62621.0,54434.0,2
BE,2015-04-15 11:00:00,54.94,62301.0,54058.0,2
BE,2015-04-15 12:00:00,49.16,62199.0,55169.0,2
BE,2015-04-15 13:00:00,49.9,62071.0,56373.0,2
BE,2015-04-15 14:00:00,50.03,61435.0,54022.0,2
BE,2015-04-15 15:00:00,48.84,60795.0,52563.0,2
BE,2015-04-15 16:00:00,47.78,60200.0,50992.0,2
BE,2015-04-15 17:00:00,48.3,60025.0,49842.0,2
BE,2015-04-15 18:00:00,52.48,59680.0,49394.0,2
BE,2015-04-15 19:00:00,52.22,59700.0,51068.0,2
BE,2015-04-15 20:00:00,50.4,59215.0,50812.0,2
BE,2015-04-15 21:00:00,52.2,59558.0,51744.0,2
BE,2015-04-15 22:00:00,75.45,59110.0,48591.0,2
BE,2015-04-15 23:00:00,49.69,59930.0,51534.0,2
BE,2015-04-16 00:00:00,43.7,55537.0,49607.0,3
BE,2015-04-16 01:00:00,43.88,52685.0,44643.0,3
BE,2015-04-16 02:00:00,41.49,51553.0,44292.0,3
BE,2015-04-16 03:00:00,31.98,49526.0,40849.0,3
BE,2015-04-16 04:00:00,38.91,49290.0,38961.0,3
BE,2015-04-16 05:00:00,41.06,49627.0,39794.0,3
BE,2015-04-16 06:00:00,47.44,54369.0,43171.0,3
BE,2015-04-16 07:00:00,50.03,58065.0,48437.0,3
BE,2015-04-16 08:00:00,52.0,59773.0,51059.0,3
BE,2015-04-16 09:00:00,55.37,60910.0,52602.0,3
BE,2015-04-16 10:00:00,51.05,61490.0,53378.0,3
BE,2015-04-16 11:00:00,52.75,61206.0,53811.0,3
BE,2015-04-16 12:00:00,50.0,61091.0,55141.0,3
BE,2015-04-16 13:00:00,50.0,60944.0,56344.0,3
BE,2015-04-16 14:00:00,50.06,60722.0,54298.0,3
BE,2015-04-16 15:00:00,47.19,59891.0,53005.0,3
BE,2015-04-16 16:00:00,45.25,59228.0,51551.0,3
BE,2015-04-16 17:00:00,41.42,58955.0,50129.0,3
BE,2015-04-16 18:00:00,44.78,58996.0,49570.0,3
BE,2015-04-16 19:00:00,47.23,59217.0,51574.0,3
BE,2015-04-16 20:00:00,49.49,59092.0,50893.0,3
BE,2015-04-16 21:00:00,45.1,59016.0,51635.0,3
BE,2015-04-16 22:00:00,44.92,58300.0,48556.0,3
BE,2015-04-16 23:00:00,44.94,59290.0,51615.0,3
BE,2015-04-17 00:00:00,53.1,55361.0,49484.0,4
BE,2015-04-17 01:00:00,38.68,52331.0,44357.0,4
BE,2015-04-17 02:00:00,35.24,51231.0,43920.0,4
BE,2015-04-17 03:00:00,32.45,49303.0,40374.0,4
BE,2015-04-17 04:00:00,33.81,48933.0,38696.0,4
BE,2015-04-17 05:00:00,39.3,49347.0,39123.0,4
BE,2015-04-17 06:00:00,51.74,54073.0,42215.0,4
BE,2015-04-17 07:00:00,55.0,58340.0,47109.0,4
BE,2015-04-17 08:00:00,63.28,60421.0,49954.0,4
BE,2015-04-17 09:00:00,80.57,61773.0,51846.0,4
BE,2015-04-17 10:00:00,64.1,62752.0,52982.0,4
BE,2015-04-17 11:00:00,54.48,63131.0,53878.0,4
BE,2015-04-17 12:00:00,51.5,62779.0,54847.0,4
BE,2015-04-17 13:00:00,50.0,62960.0,55858.0,4
BE,2015-04-17 14:00:00,46.81,61883.0,52949.0,4
BE,2015-04-17 15:00:00,42.99,60271.0,51289.0,4
BE,2015-04-17 16:00:00,40.16,58999.0,49388.0,4
BE,2015-04-17 17:00:00,40.16,58637.0,47982.0,4
BE,2015-04-17 18:00:00,43.88,58698.0,47817.0,4
BE,2015-04-17 19:00:00,44.12,58754.0,49751.0,4
BE,2015-04-17 20:00:00,63.0,58958.0,48584.0,4
BE,2015-04-17 21:00:00,78.39,59042.0,50176.0,4
BE,2015-04-17 22:00:00,75.0,58832.0,47910.0,4
BE,2015-04-17 23:00:00,75.0,59448.0,51418.0,4
BE,2015-04-18 00:00:00,40.46,57823.0,49603.0,5
BE,2015-04-18 01:00:00,28.98,55012.0,43726.0,5
BE,2015-04-18 02:00:00,26.99,54603.0,43063.0,5
BE,2015-04-18 03:00:00,27.98,52414.0,39427.0,5
BE,2015-04-18 04:00:00,34.02,51899.0,37198.0,5
BE,2015-04-18 05:00:00,53.69,52250.0,36373.0,5
BE,2015-04-18 06:00:00,41.25,53003.0,37698.0,5
BE,2015-04-18 07:00:00,32.23,53369.0,38224.0,5
BE,2015-04-18 08:00:00,40.0,54754.0,39660.0,5
BE,2015-04-18 09:00:00,44.94,55815.0,43560.0,5
BE,2015-04-18 10:00:00,40.0,55626.0,45975.0,5
BE,2015-04-18 11:00:00,37.0,55759.0,46095.0,5
BE,2015-04-18 12:00:00,32.44,55460.0,47624.0,5
BE,2015-04-18 13:00:00,29.67,54356.0,49341.0,5
BE,2015-04-18 14:00:00,29.0,53589.0,45353.0,5
BE,2015-04-18 15:00:00,29.0,53594.0,43763.0,5
BE,2015-04-18 16:00:00,29.0,52611.0,41634.0,5
BE,2015-04-18 17:00:00,31.54,53568.0,40405.0,5
BE,2015-04-18 18:00:00,36.37,55519.0,40870.0,5
BE,2015-04-18 19:00:00,38.54,56154.0,42249.0,5
BE,2015-04-18 20:00:00,43.94,57248.0,42485.0,5
BE,2015-04-18 21:00:00,47.44,58209.0,44353.0,5
BE,2015-04-18 22:00:00,41.99,58636.0,43067.0,5
BE,2015-04-18 23:00:00,40.2,58411.0,47653.0,5
BE,2015-04-19 00:00:00,31.54,54453.0,46891.0,6
BE,2015-04-19 01:00:00,23.87,51918.0,42918.0,6
BE,2015-04-19 02:00:00,23.29,50642.0,42232.0,6
BE,2015-04-19 03:00:00,22.42,49192.0,38855.0,6
BE,2015-04-19 04:00:00,22.34,48437.0,36715.0,6
BE,2015-04-19 05:00:00,27.98,48183.0,35632.0,6
BE,2015-04-19 06:00:00,23.2,48086.0,36164.0,6
BE,2015-04-19 07:00:00,25.05,48379.0,35104.0,6
BE,2015-04-19 08:00:00,29.88,49069.0,36541.0,6
BE,2015-04-19 09:00:00,31.54,50394.0,40387.0,6
BE,2015-04-19 10:00:00,36.12,50818.0,43093.0,6
BE,2015-04-19 11:00:00,34.99,51486.0,43848.0,6
BE,2015-04-19 12:00:00,34.51,51614.0,45931.0,6
BE,2015-04-19 13:00:00,34.99,50552.0,47434.0,6
BE,2015-04-19 14:00:00,32.44,48455.0,42693.0,6
BE,2015-04-19 15:00:00,32.23,46146.0,40645.0,6
BE,2015-04-19 16:00:00,32.44,46340.0,38630.0,6
BE,2015-04-19 17:00:00,32.23,48193.0,37278.0,6
BE,2015-04-19 18:00:00,39.94,51691.0,38487.0,6
BE,2015-04-19 19:00:00,40.97,54765.0,41662.0,6
BE,2015-04-19 20:00:00,50.87,55345.0,42842.0,6
BE,2015-04-19 21:00:00,76.9,55900.0,45581.0,6
BE,2015-04-19 22:00:00,57.44,55731.0,43974.0,6
BE,2015-04-19 23:00:00,60.0,56835.0,47944.0,6
BE,2015-04-20 00:00:00,29.18,53657.0,46688.0,0
BE,2015-04-20 01:00:00,27.8,51932.0,43334.0,0
BE,2015-04-20 02:00:00,27.8,51818.0,43304.0,0
BE,2015-04-20 03:00:00,27.98,50489.0,40428.0,0
BE,2015-04-20 04:00:00,38.01,50151.0,38708.0,0
BE,2015-04-20 05:00:00,54.94,52306.0,39951.0,0
BE,2015-04-20 06:00:00,78.07,55900.0,43529.0,0
BE,2015-04-20 07:00:00,86.38,59007.0,48924.0,0
BE,2015-04-20 08:00:00,79.97,60351.0,53378.0,0
BE,2015-04-20 09:00:00,78.07,61543.0,55524.0,0
BE,2015-04-20 10:00:00,52.0,61741.0,55578.0,0
BE,2015-04-20 11:00:00,52.02,61611.0,55036.0,0
BE,2015-04-20 12:00:00,46.29,61600.0,55721.0,0
BE,2015-04-20 13:00:00,44.45,61712.0,55869.0,0
BE,2015-04-20 14:00:00,43.9,61583.0,53429.0,0
BE,2015-04-20 15:00:00,42.01,60984.0,51750.0,0
BE,2015-04-20 16:00:00,39.25,59905.0,49706.0,0
BE,2015-04-20 17:00:00,44.0,59514.0,47962.0,0
BE,2015-04-20 18:00:00,42.44,59414.0,47553.0,0
BE,2015-04-20 19:00:00,44.96,60068.0,49473.0,0
BE,2015-04-20 20:00:00,50.87,60119.0,49690.0,0
BE,2015-04-20 21:00:00,50.87,59882.0,49586.0,0
BE,2015-04-20 22:00:00,70.0,59809.0,47692.0,0
BE,2015-04-20 23:00:00,49.99,59544.0,51295.0,0
BE,2015-04-21 00:00:00,70.65,55610.0,49283.0,1
BE,2015-04-21 01:00:00,59.99,52892.0,44661.0,1
BE,2015-04-21 02:00:00,44.99,52231.0,44673.0,1
BE,2015-04-21 03:00:00,60.33,50848.0,41729.0,1
BE,2015-04-21 04:00:00,65.0,50178.0,39949.0,1
BE,2015-04-21 05:00:00,65.0,52015.0,40698.0,1
BE,2015-04-21 06:00:00,60.01,56451.0,44303.0,1
BE,2015-04-21 07:00:00,48.21,60199.0,49284.0,1
BE,2015-04-21 08:00:00,53.98,62841.0,53618.0,1
BE,2015-04-21 09:00:00,59.96,63854.0,55132.0,1
BE,2015-04-21 10:00:00,50.13,63782.0,55113.0,1
BE,2015-04-21 11:00:00,50.25,63494.0,54906.0,1
BE,2015-04-21 12:00:00,44.94,62825.0,55719.0,1
BE,2015-04-21 13:00:00,43.37,63117.0,55707.0,1
BE,2015-04-21 14:00:00,43.73,62819.0,53577.0,1
BE,2015-04-21 15:00:00,41.16,61784.0,51870.0,1
BE,2015-04-21 16:00:00,39.3,60763.0,50246.0,1
BE,2015-04-21 17:00:00,50.0,59359.0,48670.0,1
BE,2015-04-21 18:00:00,45.39,58745.0,48368.0,1
BE,2015-04-21 19:00:00,48.2,59288.0,49831.0,1
BE,2015-04-21 20:00:00,48.2,59358.0,48883.0,1
BE,2015-04-21 21:00:00,57.14,59160.0,49558.0,1
BE,2015-04-21 22:00:00,62.89,59075.0,47401.0,1
BE,2015-04-21 23:00:00,50.01,59962.0,50901.0,1
BE,2015-04-22 00:00:00,39.36,57234.0,49027.0,2
BE,2015-04-22 01:00:00,30.59,54147.0,44155.0,2
BE,2015-04-22 02:00:00,29.5,53938.0,43969.0,2
BE,2015-04-22 03:00:00,29.1,52137.0,40941.0,2
BE,2015-04-22 04:00:00,28.26,52180.0,39293.0,2
BE,2015-04-22 05:00:00,28.5,52706.0,39739.0,2
BE,2015-04-22 06:00:00,49.99,57046.0,43295.0,2
BE,2015-04-22 07:00:00,76.94,60497.0,47977.0,2
BE,2015-04-22 08:00:00,76.94,62637.0,51897.0,2
BE,2015-04-22 09:00:00,76.94,64297.0,54082.0,2
BE,2015-04-22 10:00:00,76.94,64556.0,54445.0,2
BE,2015-04-22 11:00:00,55.0,64249.0,54301.0,2
BE,2015-04-22 12:00:00,48.74,63685.0,55261.0,2
BE,2015-04-22 13:00:00,45.0,63701.0,55671.0,2
BE,2015-04-22 14:00:00,48.1,63352.0,53164.0,2
BE,2015-04-22 15:00:00,42.0,62954.0,51624.0,2
BE,2015-04-22 16:00:00,40.12,61660.0,49878.0,2
BE,2015-04-22 17:00:00,45.41,61181.0,48355.0,2
BE,2015-04-22 18:00:00,45.08,61612.0,47982.0,2
BE,2015-04-22 19:00:00,50.34,62046.0,49495.0,2
BE,2015-04-22 20:00:00,63.1,61329.0,49164.0,2
BE,2015-04-22 21:00:00,50.87,61170.0,49749.0,2
BE,2015-04-22 22:00:00,50.87,60357.0,47359.0,2
BE,2015-04-22 23:00:00,50.87,60406.0,50839.0,2
BE,2015-04-23 00:00:00,39.46,56521.0,49101.0,3
BE,2015-04-23 01:00:00,71.0,53193.0,44336.0,3
BE,2015-04-23 02:00:00,40.76,53119.0,44065.0,3
BE,2015-04-23 03:00:00,49.99,52248.0,40634.0,3
BE,2015-04-23 04:00:00,38.48,51861.0,39134.0,3
BE,2015-04-23 05:00:00,71.0,53002.0,39660.0,3
BE,2015-04-23 06:00:00,76.94,56664.0,43052.0,3
BE,2015-04-23 07:00:00,75.0,59121.0,47339.0,3
BE,2015-04-23 08:00:00,76.94,60374.0,51226.0,3
BE,2015-04-23 09:00:00,76.94,61092.0,53353.0,3
BE,2015-04-23 10:00:00,70.0,61482.0,54137.0,3
BE,2015-04-23 11:00:00,66.01,61456.0,54160.0,3
BE,2015-04-23 12:00:00,45.9,61350.0,55237.0,3
BE,2015-04-23 13:00:00,46.08,61433.0,55955.0,3
